,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
13,0.0,0.7473958333333334,0.6145833333333334,0.8408613445378151,0.5459558823529411,True,tanh,False,0.0,20,1,0.7,32,32,1,200,0.3,False,0.4,glove.twitter.27B.200d,True,0.4,4,200,50,0.7330562224531479,0.5013293321751033,0.8401944329873491,0.4655529701887318,TASK3_A,10,0.7373126210952106,0.5877976190476191,0.8463225456254213,0.6102596707268104,0.7466490492980138,0.5400645106527461,0.8407293390709478,0.5445372585593988,7,word,0.0
14,0.0,0.7434895833333334,0.6588541666666666,0.9188550420168068,0.6428571428571429,True,tanh,False,0.0,10,1,0.7,32,32,1,200,0.2,False,0.3,glove.twitter.27B.200d,True,0.2,2,200,50,0.7318468688974158,0.6281512605042018,0.918802356285135,0.6072901497685543,TASK3_A,10,0.7315097271785427,0.6514423076923077,0.9198053015470196,0.6544184366815673,0.7352342662530824,0.6333938294010889,0.9188055831402406,0.6416039934325513,5,word,0.0
15,0.0,0.7330729166666666,0.60546875,0.9508928571428572,0.6289390756302521,True,tanh,False,0.0,10,1,0.7,32,32,1,200,0.2,False,0.3,glove.twitter.27B.200d,True,0.2,2,200,50,0.7285241265780851,0.5998507419055856,0.9508877057394944,0.6212954182811412,TASK3_A,10,0.7343610226965405,0.6414389792980482,0.9509893515575334,0.6391416172380282,0.7433881874130025,0.6370640512693411,0.9508680565612564,0.6282815674450745,7,word,0.0
16,0.0,0.7486979166666666,0.6223958333333334,0.7450105042016807,0.6373424369747899,True,tanh,False,0.0,10,1,0.7,32,32,1,200,0.4,False,0.3,glove.twitter.27B.200d,True,0.4,2,200,50,0.7371429353741263,0.6105394951282465,0.7440020914246397,0.636858586132707,TASK3_A,10,0.7422493638676845,0.6099331475937972,0.7575325695514226,0.6378776825271524,0.7539820868340364,0.6128606409027999,0.7447898262342121,0.6372168509754171,5,word,0.0
17,0.0,0.7486979166666666,0.6015625,0.7712710084033614,0.5023634453781513,True,tanh,False,0.0,10,1,0.7,32,32,1,200,0.4,False,0.3,glove.twitter.27B.200d,True,0.4,2,200,50,0.7380271085668231,0.37560975609756103,0.7688839771459948,0.3362521280898291,TASK3_A,10,0.7371812931398789,0.30078125,0.7821424631465725,0.5843854111870945,0.7434641445511009,0.5,0.7709077954201834,0.5005310100196763,7,word,0.0
18,0.0,0.7421875,0.6471354166666666,0.7400210084033614,0.6100315126050421,True,tanh,False,0.0,10,1,0.7,32,32,1,200,0.3,False,0.4,glove.twitter.27B.200d,True,0.4,2,200,50,0.726487855416139,0.5678252762244516,0.7395612266553481,0.5751591046012035,TASK3_A,10,0.7313587087978539,0.644786511198725,0.7462789453944353,0.6627116755793226,0.7341708649233009,0.5852766798418972,0.7398765353430614,0.6095816045814764,5,word,0.0
19,0.0,0.734375,0.6028645833333334,0.7552521008403361,0.5181197478991597,True,tanh,False,0.0,10,1,0.7,32,32,1,200,0.3,False,0.4,glove.twitter.27B.200d,True,0.4,2,200,50,0.7137825454704889,0.37917270734661535,0.7542431000805467,0.3792736298334684,TASK3_A,10,0.7262240568742117,0.4686274509803922,0.7695840373474503,0.6495643503947262,0.7123235460191982,0.4994895644283122,0.7550576798945156,0.5166344843566388,7,word,0.0
20,0.0,0.73046875,0.52734375,0.8610819327731093,0.6113445378151261,True,tanh,False,0.0,10,1,0.7,32,32,1,200,0.2,False,0.3,glove.twitter.27B.200d,True,0.2,4,200,50,0.7161489996683984,0.5271120459345078,0.8607015168730421,0.5972770209351763,TASK3_A,10,0.7182507809013833,0.5440857524190857,0.8677321922980116,0.6301172361163039,0.7275785150302729,0.5448112374317268,0.8609258023049889,0.6121277121621382,5,word,0.0
21,0.0,0.7408854166666666,0.5716145833333334,0.7513130252100841,0.5979516806722689,True,tanh,False,0.0,10,1,0.7,32,32,1,200,0.2,False,0.3,glove.twitter.27B.200d,True,0.2,4,200,50,0.7318468688974158,0.4862876254180602,0.7499759059484459,0.5815911676991041,TASK3_A,10,0.7299079701337037,0.5142071197411003,0.7635987211009091,0.6150411432942087,0.7352059233152375,0.5093262047232943,0.7512562703177604,0.5973344771845812,7,word,0.0
22,0.0,0.7395833333333334,0.640625,0.7576155462184874,0.6397058823529411,True,tanh,False,0.0,10,1,0.7,32,32,1,200,0.4,False,0.3,glove.twitter.27B.200d,True,0.4,4,200,50,0.7298191054479444,0.6406225628157742,0.7544329735502722,0.6376041114358257,TASK3_A,10,0.7345069084394256,0.6437798523664785,0.7783426630633918,0.6425211214059202,0.7439017504234895,0.6499023851965029,0.7570143962289758,0.6393971894144025,5,word,0.0
23,0.0,0.7421875,0.5807291666666666,0.7770483193277311,0.5399159663865546,True,tanh,False,0.0,10,1,0.7,32,32,1,200,0.4,False,0.3,glove.twitter.27B.200d,True,0.4,4,200,50,0.7298695392661229,0.3702481359247036,0.7755967674622277,0.4433579064246803,TASK3_A,10,0.7328269126424308,0.3216676228724421,0.7850799945458264,0.6250396435852903,0.742292490118577,0.4801447886724157,0.7768267934020581,0.5388259542738576,7,word,0.0
24,0.0,0.7513020833333334,0.5546875,0.7431722689075629,0.5787815126050421,True,tanh,False,0.0,10,1,0.7,32,32,1,200,0.3,False,0.4,glove.twitter.27B.200d,True,0.4,4,200,50,0.7476009807717126,0.43626373626373627,0.7420245064749063,0.5477160074225129,TASK3_A,10,0.7480599102432666,0.4627092846270928,0.74695717564641,0.6062105817887156,0.7590176950998184,0.480742130793471,0.7428735757426965,0.5775555944813089,5,word,0.0
25,0.0,0.7565104166666666,0.6510416666666666,0.7576155462184874,0.6197478991596639,True,tanh,False,0.0,10,1,0.7,32,32,1,200,0.3,False,0.4,glove.twitter.27B.200d,True,0.4,4,200,50,0.7533451838112166,0.6251065534953191,0.7576127213212884,0.6109072731619514,TASK3_A,10,0.7542697201017812,0.6304112554112554,0.7576403601694914,0.6306705881640977,0.7650666327136915,0.6232981837819401,0.757622806090797,0.619125487703688,7,word,0.0
