,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
11,0.0,0.5794270833333334,0.3997395833333333,0.7544642857142857,0.4364495798319328,True,tanh,False,0.0,1,0.3,32,32,1,200,0.3,False,0.4,glove.twitter.27B.200d,True,0.4,2,200,50,0.4968904152660082,0.3454699741986915,0.7447886069681511,0.3720460958567299,TASK3_B,10,0.4993696261927231,0.3985565122565474,0.7062720477150797,0.4277364825655543,0.5832755974577261,0.4022284791069769,0.8446022519815672,0.3961142778714988,word,0.0
12,0.0,0.6119791666666666,0.4518229166666667,0.6951155462184874,0.46875,True,tanh,False,0.0,1,0.3,32,32,1,200,0.4,False,0.4,glove.twitter.27B.200d,True,0.4,2,200,50,0.5280761876537697,0.3597737267865063,0.6593841683492316,0.3815866366489184,TASK3_B,10,0.5171537586174464,0.3418183090705487,0.619541819990349,0.4074739544135537,0.5808787054893184,0.3928050621463571,0.7989898867919271,0.4221137236232407,word,0.0
13,0.0,0.6796875,0.4088541666666667,0.9971113445378152,0.4753151260504202,True,tanh,False,0.0,1,0.3,32,32,1,200,0.1,False,0.05,glove.twitter.27B.200d,True,0.1,2,200,50,0.5224167973220158,0.3840113638336601,0.9978139115581705,0.4214864653217839,TASK3_B,10,0.5523516334244539,0.4200362977597054,0.9978139115581705,0.4266931081856484,0.5669267737854976,0.4513391079251294,0.9978139115581705,0.453684447743111,word,0.0
14,0.0,0.6744791666666666,0.41015625,0.9327731092436976,0.4792542016806723,True,tanh,False,0.0,1,0.3,32,32,1,200,0.2,False,0.1,glove.twitter.27B.200d,True,0.2,3,100,50,0.5227723282000077,0.39284722946612105,0.9468083402808632,0.4267842289709858,TASK3_B,10,0.523263511103245,0.4129282643138368,0.9400038923551488,0.42700590286167184,0.5620664254481597,0.4728283246648814,0.9581305888260354,0.4643743552061653,word,0.0
15,0.0,0.70703125,0.28125,0.9881827731092436,0.3910189075630252,True,tanh,False,0.0,1,0.3,32,32,1,200,0.2,False,0.2,glove.twitter.27B.200d,True,0.2,3,100,50,0.5485694881053556,0.25879887009066177,0.989953423285259,0.31359080316066434,TASK3_B,10,0.5941445716654625,0.3986674832770061,0.9865550408028811,0.40062676380356055,0.5857838332649656,0.4188933151962689,0.9934608271178218,0.43495352206665305,word,0.0
16,0.0,0.6875,0.3580729166666667,0.9272584033613446,0.38445378151260506,True,tanh,False,0.0,1,0.3,32,32,1,200,0.2,False,0.3,glove.twitter.27B.200d,True,0.2,3,100,50,0.5380627804302502,0.3585812617409443,0.932081684172215,0.3662523442003765,TASK3_B,10,0.5593329549107947,0.395957597166864,0.9172604473780004,0.4022278463854928,0.5819619745131255,0.4680099920105322,0.9591672810346868,0.4593161651270841,word,0.0
17,0.0,0.5924479166666666,0.3736979166666667,0.7024684873949579,0.4180672268907563,True,tanh,False,0.0,1,0.3,32,32,1,200,0.3,False,0.4,glove.twitter.27B.200d,True,0.4,3,100,50,0.5046993024488688,0.3342408231174047,0.6843918950454234,0.3619289273927136,TASK3_B,10,0.4990151340393554,0.3688358746300977,0.6387592376082798,0.3945729334766661,0.5778903749039866,0.4248208612623935,0.8190681561685792,0.44504577351017816,word,0.0
18,0.0,0.59765625,0.26171875,0.6712184873949579,0.32195378151260506,True,tanh,False,0.0,1,0.3,32,32,1,200,0.4,False,0.4,glove.twitter.27B.200d,True,0.4,3,100,50,0.4889459338009626,0.2702646623367837,0.6139162611659145,0.2813752265335509,TASK3_B,10,0.489180436682663,0.31796007372499313,0.5885767338427372,0.3401440956970028,0.5654476818943658,0.4279220642630313,0.7509857305283023,0.423637862801395,word,0.0
19,0.0,0.6927083333333334,0.4361979166666667,0.9910714285714286,0.5249474789915967,True,tanh,False,0.0,1,0.3,32,32,1,200,0.1,False,0.05,glove.twitter.27B.200d,True,0.1,3,100,50,0.535348467492368,0.3728717106401971,0.9927110458485804,0.3951615760292875,TASK3_B,10,0.5617143656287772,0.395288455691094,0.9908073802880834,0.4116425327945,0.5605369658662601,0.4552108385441718,0.9946801875132936,0.4528947941326192,word,0.0
20,0.0,0.6875,0.29296875,0.9971113445378152,0.38182773109243695,True,tanh,False,0.0,1,0.3,32,32,1,200,0.2,False,0.1,glove.twitter.27B.200d,True,0.2,3,200,50,0.5438305649376443,0.29479933875544273,0.9968492646414894,0.3066910690070413,TASK3_B,10,0.5878588919268095,0.39085303039232056,0.9962732799082484,0.40224963824007537,0.5687001120032448,0.44380680491395774,0.9984576259614948,0.4524096939223622,word,0.0
21,0.0,0.6875,0.2994791666666667,0.9574579831932774,0.4065126050420168,True,tanh,False,0.0,1,0.3,32,32,1,200,0.2,False,0.2,glove.twitter.27B.200d,True,0.2,3,200,50,0.5588641886343211,0.2890385775614981,0.969494044340955,0.3205983937784989,TASK3_B,10,0.5530218493928172,0.352764477884177,0.9722402878423062,0.4064457913662051,0.5861604303468902,0.43129018454700896,0.9683080814008151,0.4334541606225907,word,0.0
22,0.0,0.6731770833333334,0.3359375,0.92515756302521,0.39915966386554624,True,tanh,False,0.0,1,0.3,32,32,1,200,0.2,False,0.3,glove.twitter.27B.200d,True,0.2,3,200,50,0.5119079536500349,0.3112663535697919,0.9452259902845488,0.332430930270734,TASK3_B,10,0.5402031056524018,0.3563793261701383,0.9375767421611824,0.3962387830864364,0.5841992078943397,0.4385382804795251,0.958070388786832,0.4499558443998613,word,0.0
23,0.0,0.6354166666666666,0.36328125,0.8138130252100841,0.3967962184873949,True,tanh,False,0.0,1,0.3,32,32,1,200,0.3,False,0.4,glove.twitter.27B.200d,True,0.4,3,200,50,0.5158316532758996,0.2941337518068403,0.8305590038907184,0.3277362757005473,TASK3_B,10,0.5185251556274956,0.3092477638821434,0.7902628557485436,0.3862773084640093,0.5631068003000654,0.4128670242800678,0.8949312822725306,0.42508110690027656,word,0.0
24,0.0,0.62890625,0.2526041666666667,0.8642331932773109,0.2691701680672269,True,tanh,False,0.0,1,0.3,32,32,1,200,0.4,False,0.4,glove.twitter.27B.200d,True,0.4,3,200,50,0.5159526938162982,0.27954905438692784,0.8835854161508354,0.2856173492742405,TASK3_B,10,0.503003571820143,0.30241768303216665,0.862853546212101,0.4347733665982905,0.5692002110394667,0.3248038127894979,0.9234499668211472,0.3876518733041114,word,0.0
25,0.0,0.68359375,0.4010416666666667,0.9989495798319328,0.4522058823529412,True,tanh,False,0.0,1,0.3,32,32,1,200,0.1,False,0.05,glove.twitter.27B.200d,True,0.1,3,200,50,0.5447531275062678,0.31898948436114405,0.9988552544663782,0.3407405359788162,TASK3_B,10,0.5627284752284752,0.3861364783546833,0.99828759734191,0.4242759399537113,0.5755967892881401,0.4550707682197711,0.9994260959083636,0.4567828974599926,word,0.0
26,0.0,0.6575520833333334,0.35546875,0.9338235294117648,0.3965336134453781,True,tanh,False,0.0,1,0.3,32,32,1,200,0.2,False,0.1,glove.twitter.27B.200d,True,0.2,4,100,50,0.517366458561714,0.2890404403940903,0.9521111169663228,0.30009266672074114,TASK3_B,10,0.5183090070446387,0.3502827065900461,0.9436854640594456,0.3642446358746531,0.5613967569786535,0.4169251155135838,0.9641781631815384,0.4229462373461013,word,0.0
27,0.0,0.68359375,0.4348958333333333,0.9894957983193278,0.4910714285714286,True,tanh,False,0.0,1,0.3,32,32,1,200,0.2,False,0.2,glove.twitter.27B.200d,True,0.2,4,100,50,0.5223422424725674,0.3505847788082391,0.9912028407554754,0.3749042395274583,TASK3_B,10,0.537986046568056,0.35898374200805955,0.989474276158018,0.3978114696955219,0.5613204437620893,0.4316516317207006,0.9944681295715778,0.44821662054279904,word,0.0
28,0.0,0.6302083333333334,0.3880208333333333,0.8503151260504201,0.4380252100840336,True,tanh,False,0.0,1,0.3,32,32,1,200,0.2,False,0.3,glove.twitter.27B.200d,True,0.2,4,100,50,0.5244620639594633,0.3277660871510477,0.8787063559950008,0.32582376213917313,TASK3_B,10,0.5139828845641157,0.3565129033327239,0.8502345007727927,0.3668921710172191,0.5771708054420682,0.4376630010343261,0.9185885705173716,0.4295564800288598,word,0.0
29,0.0,0.6536458333333334,0.3971354166666667,0.8188025210084033,0.4385504201680672,True,tanh,False,0.0,1,0.3,32,32,1,200,0.3,False,0.4,glove.twitter.27B.200d,True,0.4,4,100,50,0.5356383627220165,0.32552281108198844,0.8378793110368861,0.346329082170261,TASK3_B,10,0.5190164621182631,0.3270234756562882,0.7963710254851937,0.351231367859305,0.5812719890741208,0.4278802820187315,0.8972085498131437,0.4264343826014323,word,0.0
30,0.0,0.5872395833333334,0.3372395833333333,0.7092962184873951,0.3537289915966387,True,tanh,False,0.0,1,0.3,32,32,1,200,0.4,False,0.4,glove.twitter.27B.200d,True,0.4,4,100,50,0.4933587768318389,0.2480971054992218,0.7096057550022361,0.2957666711385221,TASK3_B,10,0.4884398340851484,0.286444165607808,0.6646759526179915,0.3468754918697711,0.5807630463092364,0.35530617673285525,0.8258019271760884,0.4079375210477933,word,0.0
31,0.0,0.6744791666666666,0.3307291666666667,0.9981617647058824,0.4046743697478992,True,tanh,False,0.0,1,0.3,32,32,1,200,0.1,False,0.05,glove.twitter.27B.200d,True,0.1,4,100,50,0.5155125113887999,0.3230716273245097,0.9985984557056404,0.3245182857066365,TASK3_B,10,0.5588215795380882,0.3561364956182029,0.9989841502793942,0.3661259464068969,0.5430556406469671,0.42201039030749177,0.9987230024672612,0.4327782568892733,word,0.0
32,0.0,0.6848958333333334,0.2682291666666667,0.9984243697478992,0.3639705882352941,True,tanh,False,0.0,1,0.3,32,32,1,200,0.2,False,0.1,glove.twitter.27B.200d,True,0.2,4,200,50,0.5308444458447141,0.2097189615294513,0.9977647941863188,0.2458882650900304,TASK3_B,10,0.5866661487563288,0.35698494852924323,0.9979568944544724,0.3653761693343041,0.5442787641201754,0.4171442419885205,0.9991641786742096,0.4144823584441286,word,0.0
33,0.0,0.6236979166666666,0.3359375,0.9030987394957984,0.3728991596638656,True,tanh,False,0.0,1,0.3,32,32,1,200,0.2,False,0.2,glove.twitter.27B.200d,True,0.2,4,200,50,0.5016207330403517,0.33698033540776345,0.9204222182366651,0.3309468434506375,TASK3_B,10,0.5010143016122988,0.3519384185352049,0.9015065684959518,0.3866438324335377,0.5566109119872561,0.4482607379738216,0.9485124179985668,0.4457307968800824,word,0.0
34,0.0,0.7083333333333334,0.2604166666666667,0.9506302521008404,0.3180147058823529,True,tanh,False,0.0,1,0.3,32,32,1,200,0.2,False,0.3,glove.twitter.27B.200d,True,0.2,4,200,50,0.5203061189288164,0.3044442567994813,0.9638231648015942,0.33434007406629673,TASK3_B,10,0.5313621548377646,0.3935075238910284,0.956979463677624,0.39702306775303947,0.558840061032925,0.425470604344696,0.9709783166012858,0.4513157724474021,word,0.0
35,0.0,0.55078125,0.2799479166666667,0.5512079831932774,0.35688025210084034,True,tanh,False,0.0,1,0.3,32,32,1,200,0.3,False,0.4,glove.twitter.27B.200d,True,0.4,4,200,50,0.4618161033290236,0.2434666382546736,0.5148238746184566,0.2576675829029862,TASK3_B,10,0.5007945874262301,0.34992000064749995,0.5246791844078879,0.3560245436726143,0.561233966793482,0.4113783306973997,0.6734112063977314,0.4042937488064867,word,0.0
36,0.0,0.65234375,0.2994791666666667,0.7993697478991597,0.36003151260504207,True,tanh,False,0.0,1,0.3,32,32,1,200,0.4,False,0.4,glove.twitter.27B.200d,True,0.4,4,200,50,0.5158260698125939,0.23619219042628126,0.7921252732418305,0.2963091900800003,TASK3_B,10,0.5077094880938144,0.27632724044603457,0.7429233764924403,0.3460148436237612,0.553973061490582,0.3362377549371427,0.8823862803081863,0.4002888914922314,word,0.0
37,0.0,0.67578125,0.3046875,0.9976365546218487,0.3605567226890756,True,tanh,False,0.0,1,0.3,32,32,1,200,0.1,False,0.05,glove.twitter.27B.200d,True,0.1,4,200,50,0.5031206823059059,0.2532212321086872,0.9975519693366806,0.27697434682900635,TASK3_B,10,0.5237471440596441,0.3455056324707407,0.9966448932194832,0.346814776790657,0.5535852867064752,0.38989480107507213,0.9986715371287468,0.4016573184128581,word,0.0
