,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
12,0.0,0.8020833333333334,0.5794270833333334,0.8813025210084033,0.6087184873949579,True,tanh,False,0.0,1,0.7,32,32,1,200,0.4,False,0.4,glove.twitter.27B.200d,True,0.4,2,200,50,0.7977827050997783,0.5753775682601304,0.8812919115935038,0.5835584136184924,TASK3_A,10,0.7981770833333334,0.59375,0.8846381612597198,0.6351066945219813,0.8120621739593314,0.5965825614819547,0.8812814811954165,0.60963039771685,word,0.0
13,0.0,0.78515625,0.6588541666666666,0.9826680672268908,0.6525735294117647,True,tanh,False,0.0,1,0.7,32,32,1,200,0.1,False,0.05,glove.twitter.27B.200d,True,0.1,2,200,50,0.7791160808443511,0.6191399152029073,0.9826673787444774,0.6391294123428019,TASK3_A,10,0.7841123562880669,0.641654576740106,0.9827030322592214,0.6778748733535968,0.793401642838871,0.6187929717341482,0.9826582930389048,0.651872727518484,word,0.0
14,0.0,0.7643229166666666,0.6510416666666666,0.9976365546218487,0.6483718487394958,True,tanh,False,0.0,1,0.7,32,32,1,200,0.2,False,0.1,glove.twitter.27B.200d,True,0.2,3,100,50,0.7620121091595098,0.6442650037677933,0.9976365075178052,0.6475756358660151,TASK3_A,10,0.7743343786509254,0.6446518599264205,0.9976354094945536,0.6495281339031339,0.7856538163295794,0.6505217785843921,0.9976377431461172,0.6482514990244652,word,0.0
15,0.0,0.796875,0.62109375,0.9965861344537816,0.6292016806722689,True,tanh,False,0.0,1,0.7,32,32,1,200,0.2,False,0.2,glove.twitter.27B.200d,True,0.2,3,100,50,0.7930805791975241,0.5873015873015873,0.9965861059671216,0.6207421191658603,TASK3_A,10,0.7912654112739987,0.601890756302521,0.9965915911939692,0.6406509357200977,0.8019671158153567,0.5880217785843921,0.9965840571310824,0.6287445037211945,word,0.0
16,0.0,0.7838541666666666,0.6145833333333334,0.9782037815126049,0.6239495798319328,True,tanh,False,0.0,1,0.7,32,32,1,200,0.2,False,0.3,glove.twitter.27B.200d,True,0.2,3,100,50,0.7786282340684147,0.6143217785499062,0.9781974290730424,0.6190467674148261,TASK3_A,10,0.7762512670191491,0.6335405452335474,0.9786614367823232,0.6312581334035461,0.7859573502722323,0.6361505505789045,0.9781722387730332,0.6243132754787348,word,0.0
17,0.0,0.7838541666666666,0.578125,0.9679621848739496,0.6123949579831933,True,tanh,False,0.0,1,0.7,32,32,1,200,0.3,False,0.4,glove.twitter.27B.200d,True,0.4,3,100,50,0.7791574279379158,0.5770896359495564,0.9679601963149702,0.6068060801071834,TASK3_A,10,0.778418339663592,0.5930656054858277,0.9681445125001691,0.6194665268690396,0.7900506617111929,0.5963945204697962,0.9679895486886071,0.6125843296672437,word,0.0
18,0.0,0.7955729166666666,0.5729166666666666,0.8335084033613446,0.6079306722689075,True,tanh,False,0.0,1,0.7,32,32,1,200,0.4,False,0.4,glove.twitter.27B.200d,True,0.4,3,100,50,0.7871242816662694,0.568465412683729,0.8324405237816037,0.5799392297135301,TASK3_A,10,0.7866721661695961,0.6354562468099586,0.8416304435116723,0.6495330355808537,0.7876029199558612,0.6181364686596904,0.8332651068360744,0.6090260491146302,word,0.0
19,0.0,0.7760416666666666,0.5807291666666666,0.9915966386554622,0.6244747899159664,True,tanh,False,0.0,1,0.7,32,32,1,200,0.1,False,0.05,glove.twitter.27B.200d,True,0.1,3,100,50,0.7737074725048824,0.5758943577430973,0.9915962468900404,0.6011970883661197,TASK3_A,10,0.77578244210098,0.6488970588235294,0.9916207158723626,0.6634875732471206,0.7873338656228142,0.6283422459893049,0.9915854562787988,0.6249851042701092,word,0.0
20,0.0,0.796875,0.64453125,0.9971113445378152,0.6578256302521008,True,tanh,False,0.0,1,0.7,32,32,1,200,0.2,False,0.1,glove.twitter.27B.200d,True,0.2,3,200,50,0.7904971077241602,0.6278404746331083,0.997111176996064,0.6497710922171354,TASK3_A,10,0.7881929046563193,0.637437965260546,0.99713464400645,0.6611295933275075,0.7942025294966472,0.6257958053869903,0.9970988514574429,0.6580807173848818,word,0.0
21,0.0,0.8033854166666666,0.6197916666666666,0.9855567226890756,0.6323529411764706,True,tanh,False,0.0,1,0.7,32,32,1,200,0.2,False,0.2,glove.twitter.27B.200d,True,0.2,3,200,50,0.8000631009459971,0.6171328671328671,0.98555392430226,0.6291114146193773,TASK3_A,10,0.7989632550392602,0.6243478260869566,0.9857615199487756,0.6377906044572712,0.8117627041742287,0.6297640653357532,0.9855129533107044,0.6327569161237929,word,0.0
22,0.0,0.8190104166666666,0.6223958333333334,0.9963235294117648,0.6433823529411765,True,tanh,False,0.0,1,0.7,32,32,1,200,0.2,False,0.3,glove.twitter.27B.200d,True,0.2,3,200,50,0.8132397012590995,0.6212631364146517,0.9963235131854796,0.6417120895176587,TASK3_A,10,0.8100613463026418,0.6330870279146141,0.99632242197146,0.6464010738705105,0.8192925793393897,0.6375944317120787,0.9963268030828814,0.643566090724599,word,0.0
23,0.0,0.7864583333333334,0.6067708333333334,0.9627100840336136,0.6294642857142857,True,tanh,False,0.0,1,0.7,32,32,1,200,0.3,False,0.4,glove.twitter.27B.200d,True,0.4,3,200,50,0.7837466605314305,0.6034766909889149,0.9626974791052184,0.6128436946687368,TASK3_A,10,0.7915032679738562,0.6610939978800146,0.9631327574190114,0.6567332936605175,0.8035390199637024,0.6541515426497277,0.9626498419928324,0.6296826226990311,word,0.0
24,0.0,0.7890625,0.6041666666666666,0.9325105042016808,0.6215861344537815,True,tanh,False,0.0,1,0.7,32,32,1,200,0.4,False,0.4,glove.twitter.27B.200d,True,0.4,3,200,50,0.7858544410555812,0.601038961038961,0.9325099410423314,0.6186346742037241,TASK3_A,10,0.7856444384082575,0.6068840087950269,0.9325590556720176,0.6259068634785199,0.7982078039927405,0.6114081996434938,0.932528867532095,0.6218695347541363,word,0.0
25,0.0,0.7955729166666666,0.6653645833333334,0.9968487394957984,0.6817226890756303,True,tanh,False,0.0,1,0.7,32,32,1,200,0.1,False,0.05,glove.twitter.27B.200d,True,0.1,3,200,50,0.7933867161997522,0.6637632769179663,0.9968486143171778,0.6817078509602772,TASK3_A,10,0.802229020979021,0.6739800370895603,0.996860957723757,0.6818181818181819,0.8130464306934895,0.6811135952304908,0.9968412210855596,0.6817634129548223,word,0.0
26,0.0,0.7682291666666666,0.6158854166666666,0.9986869747899159,0.6425945378151261,True,tanh,False,0.0,1,0.7,32,32,1,200,0.2,False,0.1,glove.twitter.27B.200d,True,0.2,4,100,50,0.7638996352382005,0.6157753262500953,0.9986869674554816,0.6350081689708971,TASK3_A,10,0.7728240399574224,0.6482809412610023,0.99869178440607,0.6562007654521894,0.7834618874773139,0.6459765724471607,0.9986855941114616,0.6429775700094147,word,0.0
27,0.0,0.7786458333333334,0.5846354166666666,0.9981617647058824,0.6197478991596639,True,tanh,False,0.0,1,0.7,32,32,1,200,0.2,False,0.2,glove.twitter.27B.200d,True,0.2,4,100,50,0.7727209425396206,0.5845163697416286,0.9981617493669116,0.6142650433571826,TASK3_A,10,0.7753453015237384,0.6060384564270076,0.9981601015116408,0.6274725548281098,0.7876020871143375,0.6074750453720508,0.998164636277446,0.6200652600097485,word,0.0
28,0.0,0.7786458333333334,0.5481770833333334,0.971376050420168,0.6102941176470589,True,tanh,False,0.0,1,0.7,32,32,1,200,0.2,False,0.3,glove.twitter.27B.200d,True,0.2,4,100,50,0.7660801949331709,0.547771489661375,0.9713720526174544,0.5899600631559394,TASK3_A,10,0.7691800618629887,0.5836246894034347,0.9716218453997484,0.6394180772209315,0.7646992175052225,0.5810689821788932,0.9713701118416423,0.6112405769468425,word,0.0
29,0.0,0.78515625,0.5364583333333334,0.9653361344537816,0.6058298319327731,True,tanh,False,0.0,1,0.7,32,32,1,200,0.3,False,0.4,glove.twitter.27B.200d,True,0.4,4,100,50,0.7824919026637532,0.5360776461804729,0.9653269430545036,0.5646632047241569,TASK3_A,10,0.7846039189529495,0.5523835920177383,0.9657142099859001,0.6249353156595813,0.7966764972776771,0.5534759358288771,0.9653000352257302,0.6069685893091271,word,0.0
30,0.0,0.7942708333333334,0.5768229166666666,0.9382878151260504,0.6079306722689075,True,tanh,False,0.0,1,0.7,32,32,1,200,0.4,False,0.4,glove.twitter.27B.200d,True,0.4,4,100,50,0.7902756365496693,0.5768164593982859,0.9382799452238652,0.5615103584885186,TASK3_A,10,0.7885406731162283,0.6018038960763671,0.938599667891464,0.6252002803395411,0.8002495462794919,0.6021438294010889,0.9383239393455408,0.6072498069072051,word,0.0
31,0.0,0.7708333333333334,0.6145833333333334,0.9847689075630252,0.6386554621848739,True,tanh,False,0.0,1,0.7,32,32,1,200,0.1,False,0.05,glove.twitter.27B.200d,True,0.1,4,100,50,0.7663829875489985,0.6139130434782609,0.9847689033615938,0.6295816211459524,TASK3_A,10,0.7771841436951954,0.6502753198367257,0.9847770779525824,0.6546095821640965,0.7877312906801581,0.6532700451922804,0.9847802873633132,0.6391550212679095,word,0.0
32,0.0,0.765625,0.6510416666666666,0.9971113445378152,0.6478466386554622,True,tanh,False,0.0,1,0.7,32,32,1,200,0.2,False,0.1,glove.twitter.27B.200d,True,0.2,4,200,50,0.7622127425347459,0.6509824935054365,0.9971112997158263,0.6471516661860937,TASK3_A,10,0.7624989827198003,0.6630016990223658,0.9971181611843594,0.6491348391604035,0.7737883032000679,0.6661450015969339,0.9971078765229198,0.6479181740518541,word,0.0
33,0.0,0.7942708333333334,0.6263020833333334,0.9894957983193278,0.6659663865546218,True,tanh,False,0.0,1,0.7,32,32,1,200,0.2,False,0.2,glove.twitter.27B.200d,True,0.2,4,200,50,0.78980044345898,0.6237703868704714,0.9894949608640397,0.6602014977641291,TASK3_A,10,0.7876852534184885,0.6756647864625303,0.9895404785026928,0.6784283583835745,0.7995907114231304,0.6658694100772291,0.9894761988306028,0.6661732695539868,word,0.0
34,0.0,0.80078125,0.5963541666666666,0.9598214285714286,0.6294642857142857,True,tanh,False,0.0,1,0.7,32,32,1,200,0.2,False,0.3,glove.twitter.27B.200d,True,0.2,4,200,50,0.7942334801376401,0.5963103635377103,0.9598124243194484,0.6190710348925359,TASK3_A,10,0.7924409503600376,0.6261339509747152,0.9600904404319852,0.6465729984062479,0.7966826651609258,0.6249477746698298,0.9597793701641884,0.6301694384125135,word,0.0
35,0.0,0.8072916666666666,0.6171875,0.9679621848739496,0.6383928571428571,True,tanh,False,0.0,1,0.7,32,32,1,200,0.3,False,0.4,glove.twitter.27B.200d,True,0.4,4,200,50,0.8016071939733717,0.6011503105414515,0.9679458360138512,0.6156164470477625,TASK3_A,10,0.7991220840649299,0.6008592759543598,0.9686330484429668,0.6403208274501895,0.8086362732001251,0.6015199637023594,0.9678770583716192,0.6381668761742563,word,0.0
36,0.0,0.79296875,0.5455729166666666,0.9099264705882352,0.6011029411764706,True,tanh,False,0.0,1,0.7,32,32,1,200,0.4,False,0.4,glove.twitter.27B.200d,True,0.4,4,200,50,0.7906399000108012,0.492193405743971,0.9098579356195744,0.5396816946195137,TASK3_A,10,0.7932487877657591,0.4996635686950671,0.9108858686318158,0.6057679908659032,0.8072577665349743,0.4997164246823956,0.9098266776124146,0.5999577951991351,word,0.0
37,0.0,0.76953125,0.5755208333333334,0.9963235294117648,0.5979516806722689,True,tanh,False,0.0,1,0.7,32,32,1,200,0.1,False,0.05,glove.twitter.27B.200d,True,0.1,4,200,50,0.7644314666712877,0.5595689500218264,0.996323464505764,0.5606503950387793,TASK3_A,10,0.7624546094877283,0.6439075630252101,0.9963289450599649,0.6308809880773899,0.7714752567693743,0.5813294010889292,0.9963201827219614,0.5991182397345203,word,0.0
